,track_name,track_id,track_popularity,artist_name,track_image_link,release_date
440,Guitar Boogie,R3VpdGFyIEJvb2dpZV9MZXMgUGF1bCAmIEhpcyBUcmlv,10,Les Paul & His Trio,https://i.scdn.co/image/ab67616d0000b27341b1c6dc6c45d5cc69bdbec2,1951-01-01
441,Solitaire,U29saXRhaXJlX0RlYW4gTWFydGlu,11,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
442,April In Paris,QXByaWwgSW4gUGFyaXNfQnVkIFBvd2VsbA==,11,Bud Powell,https://i.scdn.co/image/ab67616d0000b2737551abb4a6e05cd7159d2c7a,1951-01-01
443,Nashville Cats,TmFzaHZpbGxlIENhdHNfRmxhdHQgJiBTY3J1Z2dz,7,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
444,I've Got A Feeling I'm Falling,SSd2ZSBHb3QgQSBGZWVsaW5nIEknbSBGYWxsaW5nX0Jlbm55IEdvb2RtYW4gU2V4dGV0,10,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
445,Tree at My Window,VHJlZSBhdCBNeSBXaW5kb3dfUm9iZXJ0IEZyb3N0,9,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
446,Hedge Hog,SGVkZ2UgSG9nX0hhcnJ5IE1jQ2xpbnRvY2s=,9,Harry McClintock,https://i.scdn.co/image/ab67616d0000b273ed6ad0f2b0d47b6b5fe7cd7e,1950-01-01
447,Johnny Get Your Girl,Sm9obm55IEdldCBZb3VyIEdpcmxfRGVhbiBNYXJ0aW4=,10,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
448,Dheere Se Aaja Ri Ankhiyan Mein - Duet,RGhlZXJlIFNlIEFhamEgUmkgQW5raGl5YW4gTWVpbiAtIER1ZXRfQy4gUmFtY2hhbmRyYeyZuCAx66qF,13,C. Ramchandra,https://i.scdn.co/image/ab67616d0000b2738dac2eccc1a1744e020d223b,1951-12-01
449,You Can Feel It in Your Soul,WW91IENhbiBGZWVsIEl0IGluIFlvdXIgU291bF9GbGF0dCAmIFNjcnVnZ3M=,8,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
450,Cristal De Roca,Q3Jpc3RhbCBEZSBSb2NhX1NvbmlhIExvcGV6,19,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
451,How I Got Over,SG93IEkgR290IE92ZXJfQ2xhcmEgV2FyZA==,9,Clara Ward,https://i.scdn.co/image/ab67616d0000b2731e810d73a6ce34f87e935350,1951-02-10
452,Melodie D'amour,TWVsb2RpZSBEJ2Ftb3VyX0VkbXVuZG8gUm9z,7,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
453,Chili Sauce,Q2hpbGkgU2F1Y2VfTG91aXMgUHJpbWHsmbggMeuqhQ==,11,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
454,Dream Dust,RHJlYW0gRHVzdF9MZXMgUGF1bCAmIEhpcyBUcmlv,9,Les Paul & His Trio,https://i.scdn.co/image/ab67616d0000b27341b1c6dc6c45d5cc69bdbec2,1951-01-01
455,Travellin' Blues,VHJhdmVsbGluJyBCbHVlc19MZWZ0eSBGcml6emVsbA==,9,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
456,Bury Me Beneath The Willow,QnVyeSBNZSBCZW5lYXRoIFRoZSBXaWxsb3dfQW5pdGEgQ2FydGVy,10,Anita Carter,https://i.scdn.co/image/ab67616d0000b273d3e4e36132e6097b69a2e789,1950-04-15
457,Stone God,U3RvbmUgR29kX0xlcyBCYXh0ZXI=,8,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
458,A Sailboat in the Moonlight,QSBTYWlsYm9hdCBpbiB0aGUgTW9vbmxpZ2h0X0d1eSBMb21iYXJkbw==,9,Guy Lombardo,https://i.scdn.co/image/ab67616d0000b2733a266e017cc7ae2c3ac3b4eb,1951-05-06
459,Shola Jo Bhadke,U2hvbGEgSm8gQmhhZGtlX0xhdGEgTWFuZ2VzaGthcuyZuCAx66qF,13,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b2738dac2eccc1a1744e020d223b,1951-12-01
460,Mon homme,TW9uIGhvbW1lX1BhdGFjaG91,24,Patachou,https://i.scdn.co/image/ab67616d0000b273541c2a9413a514bf023e1905,1950-07-08
461,Italian Serenade,SXRhbGlhbiBTZXJlbmFkZV9Ub255IE1vdHRvbGE=,15,Tony Mottola,https://i.scdn.co/image/ab67616d0000b27322e04d4d7692cc4d7fdd3ae0,1950-05-26
462,Temptation Rag,VGVtcHRhdGlvbiBSYWdfQmVubnkgR29vZG1hbiBTZXh0ZXQ=,10,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
463,Corn,Q29ybl9SQUNIRSHsmbggMeuqhQ==,10,RACHE!,https://i.scdn.co/image/ab67616d0000b2735e73ea3a66a72c5ebcf86d48,1950-01-01
464,De México a la Habana,RGUgTcOpeGljbyBhIGxhIEhhYmFuYV9MYSBTb25vcmEgU2FudGFuZXJh,19,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
465,La Pollera Amarilla,TGEgUG9sbGVyYSBBbWFyaWxsYV9Tb25pYSBMb3Bleg==,18,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
466,Indian Summer - Instrumental,SW5kaWFuIFN1bW1lciAtIEluc3RydW1lbnRhbF9NaWxlcyBEYXZpc-yZuCAx66qF,10,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
467,Just One More Chance,SnVzdCBPbmUgTW9yZSBDaGFuY2VfTGVzIFBhdWzsmbggMeuqhQ==,7,Les Paul,https://i.scdn.co/image/ab67616d0000b2733903aabcdfaddd820394504f,1951-01-01
468,Confess,Q29uZmVzc19QYXR0aSBQYWdl,9,Patti Page,https://i.scdn.co/image/ab67616d0000b273246e82a5cf5e133ff2376769,1950-09-01
469,He Took Your Place,SGUgVG9vayBZb3VyIFBsYWNlX0xlc3RlciBGbGF0dOyZuCAx66qF,8,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
470,There's a Pawnshop on the Corner in Pittsburgh / Pennsylvania,VGhlcmUncyBhIFBhd25zaG9wIG9uIHRoZSBDb3JuZXIgaW4gUGl0dHNidXJnaCAvIFBlbm5zeWx2YW5pYV9HdXkgTWl0Y2hlbGw=,13,Guy Mitchell,https://i.scdn.co/image/ab67616d0000b2737856e7101db3b6c384485cc4,1950-04-07
471,On the Rock Where Moses Stood,T24gdGhlIFJvY2sgV2hlcmUgTW9zZXMgU3Rvb2RfRmxhdHQgJiBTY3J1Z2dz,7,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
472,Have A Little Sympathy,SGF2ZSBBIExpdHRsZSBTeW1wYXRoeV9EZWFuIE1hcnRpbg==,10,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
473,"My Time Of Day (from ""Guys & Dolls"")",TXkgVGltZSBPZiBEYXkgKGZyb20gIkd1eXMgJiBEb2xscyIpX1JvYmVydCBBbGRh,8,Robert Alda,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
474,Boy Denm La Borsay,Qm95IERlbm0gTGEgQm9yc2F5X01hbWzDqg==,25,Mamlê,https://i.scdn.co/image/ab67616d0000b273136b1aca43fb8f48b00e6b6b,1951-11-19
475,Seene Mein Sulagte Hai Armaan,U2VlbmUgTWVpbiBTdWxhZ3RlIEhhaSBBcm1hYW5fTGF0YSBNYW5nZXNoa2Fy7Jm4IDHrqoU=,11,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273e46845ae9340743e5bf17a17,1951-12-01
476,A Tree in the Meadow,QSBUcmVlIGluIHRoZSBNZWFkb3dfVGhlIEFtZXMgQnJvdGhlcnM=,11,The Ames Brothers,https://i.scdn.co/image/ab67616d0000b2736d030545d0bb6497ed3d7f3e,1950-11-26
477,Twelfth Street Rag,VHdlbGZ0aCBTdHJlZXQgUmFnX1BlZSBXZWUgSHVudA==,16,Pee Wee Hunt,https://i.scdn.co/image/ab67616d0000b273d92d939957f44736ed8ee928,1950-03-01
478,Hum Aaj Kahin Dil Kho Baithe,SHVtIEFhaiBLYWhpbiBEaWwgS2hvIEJhaXRoZV9NdWtlc2g=,11,Mukesh,https://i.scdn.co/image/ab67616d0000b273a2b923c1d77b2a369470b081,1950-01-01
479,Montonero Arequipeño - Marinera,TW9udG9uZXJvIEFyZXF1aXBlw7FvIC0gTWFyaW5lcmFfTG9zIERhdmFsb3M=,25,Los Davalos,https://i.scdn.co/image/ab67616d0000b273486b2d5685d0c937058249dd,1950-09-08
480,Mama's Goin' To Buy Him a Little Lap Dog,TWFtYSdzIEdvaW4nIFRvIEJ1eSBIaW0gYSBMaXR0bGUgTGFwIERvZ19WZXJhIEhhbGw=,13,Vera Hall,https://i.scdn.co/image/ab67616d0000b273edcef7b414ee6524e42f5e01,1951-01-01
481,I Love The Way You Say Goodnight,SSBMb3ZlIFRoZSBXYXkgWW91IFNheSBHb29kbmlnaHRfRGVhbiBNYXJ0aW4=,10,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
482,Tu Enamorado,VHUgRW5hbW9yYWRvX0pvc8OpIEFsZnJlZG8gSmltZW5leg==,7,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b2731f73dbeafd8e9ef0f29a7d50,1951-01-01
483,Free at Last,RnJlZSBhdCBMYXN0X0RvY2sgUmVlZOyZuCAx66qF,11,Dock Reed,https://i.scdn.co/image/ab67616d0000b273e8cdb6116c6b8a94d9692254,1951-01-01
484,How Am I To Know?,SG93IEFtIEkgVG8gS25vdz9fQmVubnkgR29vZG1hbiBTZXh0ZXQ=,10,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
485,Goodbye,R29vZGJ5ZV9HZW5lIEFtbW9ucw==,11,Gene Ammons,https://i.scdn.co/image/ab67616d0000b27323c7698d08791328d5aab70f,1950-01-01
486,"Marry The Man Today / Guys And Dolls (Reprise) (from ""Guys & Dolls"")",TWFycnkgVGhlIE1hbiBUb2RheSAvIEd1eXMgQW5kIERvbGxzIChSZXByaXNlKSAoZnJvbSAiR3V5cyAmIERvbGxzIilfVml2aWFuIEJsYWluZeyZuCAx66qF,8,Vivian Blaine,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
487,'S Wonderful - Reprise; Outtake,J1MgV29uZGVyZnVsIC0gUmVwcmlzZTsgT3V0dGFrZV9HZW5lIEtlbGx5,12,Gene Kelly,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
488,Darkie Uncle Ned,RGFya2llIFVuY2xlIE5lZF9IYXJyeSBNY0NsaW50b2Nr,8,Harry McClintock,https://i.scdn.co/image/ab67616d0000b273ed6ad0f2b0d47b6b5fe7cd7e,1950-01-01
489,Cabin in the Hills,Q2FiaW4gaW4gdGhlIEhpbGxzX0ZsYXR0ICYgU2NydWdncw==,6,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
490,"Give Me More, More, More (Of Your Kisses)",R2l2ZSBNZSBNb3JlLCBNb3JlLCBNb3JlIChPZiBZb3VyIEtpc3NlcylfTGVmdHkgRnJpenplbGw=,9,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
491,"More I Cannot Wish You (from ""Guys & Dolls"")",TW9yZSBJIENhbm5vdCBXaXNoIFlvdSAoZnJvbSAiR3V5cyAmIERvbGxzIilfUGF0IFJvb25leQ==,10,Pat Rooney,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
492,Day By Day,RGF5IEJ5IERheV9UaGUgRm91ciBGcmVzaG1lbg==,9,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
493,Crying My Heart out over You,Q3J5aW5nIE15IEhlYXJ0IG91dCBvdmVyIFlvdV9GbGF0dCAmIFNjcnVnZ3M=,6,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
494,El Parana,RWwgUGFyYW5hX0NvbXBheSBTZWd1bmRv,22,Compay Segundo,https://i.scdn.co/image/ab67616d0000b273f8e7fcb857d64ddfe64f7d66,1950-06-17
495,I'll Never Be The Same,SSdsbCBOZXZlciBCZSBUaGUgU2FtZV9OYXQgS2luZyBDb2xlIFRyaW8=,10,Nat King Cole Trio,https://i.scdn.co/image/ab67616d0000b273d94ffaffc36c544a043ee287,1950-04-01
496,Jungle Jalopy,SnVuZ2xlIEphbG9weV9MZXMgQmF4dGVy,8,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
497,The Wild Side of Life,VGhlIFdpbGQgU2lkZSBvZiBMaWZlX1RoZSBXaWxidXJuIEJyb3RoZXJz,10,The Wilburn Brothers,https://i.scdn.co/image/ab67616d0000b27371f03c9dadd953a671d204e5,1950-06-24
498,Summertime,U3VtbWVydGltZV9FZG11bmRvIFJvcw==,7,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
499,For You,Rm9yIFlvdV9HZW9yZ2UgU2hlYXJpbmcgUXVpbnRldA==,7,George Shearing Quintet,https://i.scdn.co/image/ab67616d0000b273d8b42dbb82ce213f4bff0738,1950-01-01
500,For You,Rm9yIFlvdV9HZW9yZ2UgU2hlYXJpbmcgUXVpbnRldA==,7,George Shearing Quintet,https://i.scdn.co/image/ab67616d0000b273d8b42dbb82ce213f4bff0738,1950-01-01
501,I'm Feelin' Like a Million,SSdtIEZlZWxpbicgTGlrZSBhIE1pbGxpb25fSm9zw6lwaGluZSBCYWtlcg==,11,Joséphine Baker,https://i.scdn.co/image/ab67616d0000b273c20a63cb08d8a87791f0b978,1951-05-26
502,On the Rock Where Moses Stood,T24gdGhlIFJvY2sgV2hlcmUgTW9zZXMgU3Rvb2RfRmxhdHQgJiBTY3J1Z2dz,7,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
503,Hum Aaj Kahin Dil Kho Baithe,SHVtIEFhaiBLYWhpbiBEaWwgS2hvIEJhaXRoZV9NdWtlc2g=,11,Mukesh,https://i.scdn.co/image/ab67616d0000b273a2b923c1d77b2a369470b081,1950-01-01
504,Monos,TW9ub3NfWW1hIFN1bWFj,12,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
505,Hi Beck,SGkgQmVja19NaWxlcyBEYXZpc-yZuCAx66qF,11,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
506,How Am I To Know?,SG93IEFtIEkgVG8gS25vdz9fQmVubnkgR29vZG1hbiBTZXh0ZXQ=,10,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
507,In The Whole Wide World,SW4gVGhlIFdob2xlIFdpZGUgV29ybGRfVGhlIEZvdXIgRnJlc2htZW4=,9,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
508,Twelfth Street Rag,VHdlbGZ0aCBTdHJlZXQgUmFnX1BlZSBXZWUgSHVudA==,16,Pee Wee Hunt,https://i.scdn.co/image/ab67616d0000b273d92d939957f44736ed8ee928,1950-03-01
509,Runnin' Wild - 78rpm Version,UnVubmluJyBXaWxkIC0gNzhycG0gVmVyc2lvbl9UaGUgQ2hvcmRldHRlcw==,10,The Chordettes,https://i.scdn.co/image/ab67616d0000b273b4c455e604471c2f7fa98ce2,1951-04-09
510,Paul And Silas,UGF1bCBBbmQgU2lsYXNfTGVzdGVyIEZsYXR07Jm4IDHrqoU=,7,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
511,Once In Love With Amy,T25jZSBJbiBMb3ZlIFdpdGggQW15X0RlYW4gTWFydGlu,10,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
512,Kansas City Blues,S2Fuc2FzIENpdHkgQmx1ZXNfUm9iZXJ0IE5pZ2h0aGF3aw==,12,Robert Nighthawk,https://i.scdn.co/image/ab67616d0000b27341c44a9ab87575fcd3aa91fe,1951-04-15
513,Reconstructed Rebel Soldier,UmVjb25zdHJ1Y3RlZCBSZWJlbCBTb2xkaWVyX0hhcnJ5IE1jQ2xpbnRvY2s=,7,Harry McClintock,https://i.scdn.co/image/ab67616d0000b273ed6ad0f2b0d47b6b5fe7cd7e,1950-01-01
514,Body And Soul,Qm9keSBBbmQgU291bF9CdWQgUG93ZWxs,12,Bud Powell,https://i.scdn.co/image/ab67616d0000b2737551abb4a6e05cd7159d2c7a,1951-01-01
515,Por una Cosa - Remasterizado,UG9yIHVuYSBDb3NhIC0gUmVtYXN0ZXJpemFkb19MYSBTb25vcmEgU2FudGFuZXJh,18,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
516,Alice Blue Gown,QWxpY2UgQmx1ZSBHb3duX1RoZSBDaG9yZGV0dGVz,9,The Chordettes,https://i.scdn.co/image/ab67616d0000b273b4c455e604471c2f7fa98ce2,1951-04-09
517,Vagabonds,VmFnYWJvbmRzX0R1a2UgRWxsaW5ndG9u,9,Duke Ellington,https://i.scdn.co/image/ab67616d0000b2730516b8c74bb96592ac56c343,1951-01-01
518,The Peaceful Shepherd,VGhlIFBlYWNlZnVsIFNoZXBoZXJkX1JvYmVydCBGcm9zdA==,8,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
519,Dholak Geet - Folk song from Punjabi region,RGhvbGFrIEdlZXQgLSBGb2xrIHNvbmcgZnJvbSBQdW5qYWJpIHJlZ2lvbl9NdW5hd2FyIFN1bHRhbmHsmbggMeuqhQ==,15,Munawar Sultana,https://i.scdn.co/image/ab67616d0000b273b5ea9b2cf51f9d518445e98d,1951-01-01
520,Let the Rest of the World Go By,TGV0IHRoZSBSZXN0IG9mIHRoZSBXb3JsZCBHbyBCeV9UaGUgQ2hvcmRldHRlcw==,8,The Chordettes,https://i.scdn.co/image/ab67616d0000b273b4c455e604471c2f7fa98ce2,1951-04-09
521,Darktown Strutters' Ball,RGFya3Rvd24gU3RydXR0ZXJzJyBCYWxsX0RlYW4gTWFydGlu,9,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
522,"Trois mouvements perpétuels, FP 14: I. Assez modéré",VHJvaXMgbW91dmVtZW50cyBwZXJww6l0dWVscywgRlAgMTQ6IEkuIEFzc2V6IG1vZMOpcsOpX0ZyYW5jaXMgUG91bGVuYw==,11,Francis Poulenc,https://i.scdn.co/image/ab67616d0000b273680f28099b706d5634096a4f,1951-01-01
523,Main Title (Annie Get Your Gun),TWFpbiBUaXRsZSAoQW5uaWUgR2V0IFlvdXIgR3VuKV9BZG9scGggRGV1dHNjaOyZuCAx66qF,9,Adolph Deutsch,https://i.scdn.co/image/ab67616d0000b2738125d6f25ffd8f3b7883a363,1950-05-17
524,Artistry In Rhythm,QXJ0aXN0cnkgSW4gUmh5dGhtX1N0YW4gS2VudG9uICYgSGlzIE9yY2hlc3RyYQ==,9,Stan Kenton & His Orchestra,https://i.scdn.co/image/ab67616d0000b273384af51c85cb38b817bfe6f5,1950-01-01
525,Eleanor,RWxlYW5vcl9Mb3VpcyBQcmltYeyZuCAx66qF,9,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
526,Streetcar,U3RyZWV0Y2FyX0FsZXggTm9ydGjsmbggMeuqhQ==,10,Alex North,https://i.scdn.co/image/ab67616d0000b2737a85a153bc13b1956e20d599,1951-10-01
527,Violetta,VmlvbGV0dGFfVG9ueSBNb3R0b2xhIHkgU3UgT3JxdWVzdGE=,16,Tony Mottola y Su Orquesta,https://i.scdn.co/image/ab67616d0000b2732eb17c967cf3e36676ad988f,1950-05-26
528,Between The Devil And The Deep Blue Sea,QmV0d2VlbiBUaGUgRGV2aWwgQW5kIFRoZSBEZWVwIEJsdWUgU2VhX0Jlbm55IEdvb2RtYW4gU2V4dGV0,9,Benny Goodman Sextet,https://i.scdn.co/image/ab67616d0000b273c031be399f9adc78a22d1984,1950-01-01
529,Tonda Wanda Hoy,VG9uZGEgV2FuZGEgSG95X0RlYW4gTWFydGlu,8,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
530,The Pasture Mowing,VGhlIFBhc3R1cmUgTW93aW5nX1JvYmVydCBGcm9zdA==,7,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
531,Aggio Perduto 'O Suonno,QWdnaW8gUGVyZHV0byAnTyBTdW9ubm9fUm9iZXJ0byBNdXJvbG8=,18,Roberto Murolo,https://i.scdn.co/image/ab67616d0000b27368b1828c92cb2bb0bb5409f5,1951-01-01
532,Get Happy,R2V0IEhhcHB5X0J1ZCBQb3dlbGw=,9,Bud Powell,https://i.scdn.co/image/ab67616d0000b2737551abb4a6e05cd7159d2c7a,1951-01-01
533,Main Title (An American In Paris / 'S Wonderful / I Got Rhythm),TWFpbiBUaXRsZSAoQW4gQW1lcmljYW4gSW4gUGFyaXMgLyAnUyBXb25kZXJmdWwgLyBJIEdvdCBSaHl0aG0pX01HTSBTdHVkaW8gT3JjaGVzdHJh7Jm4IDHrqoU=,10,MGM Studio Orchestra,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
534,Love Dance,TG92ZSBEYW5jZV9MZXMgQmF4dGVy,8,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
535,Three Little Words,VGhyZWUgTGl0dGxlIFdvcmRzX0xlcyBQYXVs,8,Les Paul,https://i.scdn.co/image/ab67616d0000b2733903aabcdfaddd820394504f,1951-01-01
536,It Had to Be You,SXQgSGFkIHRvIEJlIFlvdV9LZW4gR3JpZmZpbg==,17,Ken Griffin,https://i.scdn.co/image/ab67616d0000b273d663525fa223aabc1f175b36,1951-05-14
537,One Step Backward Taken,T25lIFN0ZXAgQmFja3dhcmQgVGFrZW5fUm9iZXJ0IEZyb3N0,7,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
538,Love For Sale,TG92ZSBGb3IgU2FsZV9BaG1hZCBKYW1hbA==,9,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
539,Feitio de Oração,RmVpdGlvIGRlIE9yYcOnw6NvX05vZWwgUm9zYeyZuCAy66qF,27,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273148b4dae10ba193f54b8eaf2,1950-01-01
540,I Smell a Rat,SSBTbWVsbCBhIFJhdF9CaWcgTWFtYSBUaG9ybnRvbg==,12,Big Mama Thornton,https://i.scdn.co/image/ab67616d0000b27336e556ecd64c95120bdf5d32,1951-03-01
541,Três Apitos,VHLDqnMgQXBpdG9zX05vZWwgUm9zYeyZuCAx66qF,26,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273148b4dae10ba193f54b8eaf2,1950-01-01
542,Till We Meet Again (with Paul Weston & His Orchestra & The Norman Luboff Choir),VGlsbCBXZSBNZWV0IEFnYWluICh3aXRoIFBhdWwgV2VzdG9uICYgSGlzIE9yY2hlc3RyYSAmIFRoZSBOb3JtYW4gTHVib2ZmIENob2lyKV9Eb3JpcyBEYXnsmbggMuuqhQ==,11,Doris Day,https://i.scdn.co/image/ab67616d0000b27327b73cf5c50566db5862c523,1951-07-01
543,One Mint Julep,T25lIE1pbnQgSnVsZXBfTG91aXMgUHJpbWHsmbggMeuqhQ==,10,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
544,Neither out Far nor in Deep,TmVpdGhlciBvdXQgRmFyIG5vciBpbiBEZWVwX1JvYmVydCBGcm9zdA==,7,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
545,Absence Makes The Heart Grow Fonder (For Somebody Else),QWJzZW5jZSBNYWtlcyBUaGUgSGVhcnQgR3JvdyBGb25kZXIgKEZvciBTb21lYm9keSBFbHNlKV9EZWFuIE1hcnRpbg==,9,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
546,Colonel Buffalo Bill,Q29sb25lbCBCdWZmYWxvIEJpbGxfS2VlbmFuIFd5bm7smbggMuuqhQ==,8,Keenan Wynn,https://i.scdn.co/image/ab67616d0000b2738125d6f25ffd8f3b7883a363,1950-05-17
547,Ezz-Thetic,RXp6LVRoZXRpY19NaWxlcyBEYXZpc-yZuCAx66qF,10,Miles Davis,https://i.scdn.co/image/ab67616d0000b27313c6b52009fe5ecd59a0bb93,1951-10-05
548,Pastelito,UGFzdGVsaXRvX1NvbmlhIExvcGV6,18,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
549,"Piano Concerto No. 1 in E-Flat Major, S. 124: II. Quasi Adagio",UGlhbm8gQ29uY2VydG8gTm8uIDEgaW4gRS1GbGF0IE1ham9yLCBTLiAxMjQ6IElJLiBRdWFzaSBBZGFnaW9fRnJhbnogTGlzenTsmbggM-uqhQ==,13,Franz Liszt,https://i.scdn.co/image/ab67616d0000b27345313620d5436e37fbf17fd2,1950-01-01
550,"Rocket ""88""",Um9ja2V0ICI4OCJfSmFja2llIEJyZW5zdG9u,13,Jackie Brenston,https://i.scdn.co/image/ab67616d0000b273c29b753ba993b13f5f8047b3,1951-01-01
551,Three Blind Mice,VGhyZWUgQmxpbmQgTWljZV9OYXQgS2luZyBDb2xlIFRyaW8=,8,Nat King Cole Trio,https://i.scdn.co/image/ab67616d0000b273d94ffaffc36c544a043ee287,1950-04-01
552,Semana de Amor,U2VtYW5hIGRlIEFtb3JfTGEgU29ub3JhIFNhbnRhbmVyYQ==,18,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
553,Polka on a Banjo,UG9sa2Egb24gYSBCYW5qb19GbGF0dCAmIFNjcnVnZ3M=,5,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
554,"Oh, Marie",T2gsIE1hcmllX0xvdWlzIFByaW1h,7,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
